大胆	大膽	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t3">dǎn</span></span>	<span class="zhuyin">ㄉㄚˋ ㄉㄢˇ</span>	[sound:cmn-大胆.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone3">胆</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t3">dǎn</span></span></div><div class='meaning'><ul><li>brazen</li><li> audacious</li><li> outrageous</li><li> bold</li><li> daring</li><li> fearless</li></ul></div>
大都	大都	<span class="pinYinWrapper"><span class="t4">Dà</span> <span class="t1">dū</span></span>, <span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">dōu</span></span>, <span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">dū</span></span>	<span class="zhuyin">ㄉㄚˋ ㄉㄨ</span><span class="zhuyin"> ㄉㄚˋ ㄉㄡ</span>	[sound:cmn-大都.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone1">都</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">Dà</span> <span class="t1">dū</span></span></div><div class='meaning'><ul><li>Dadu, capital of China during the Yuan Dynasty (1280-1368), modern day Beijing</li></ul></div><div class="char"><span class="char-tone4">大</span><span class="char-tone1">都</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">dōu</span></span></div><div class='meaning'><ul><li>for the most part</li><li> on the whole</li><li> also pr. [da4 du1]</li></ul></div><div class="char"><span class="char-tone4">大</span><span class="char-tone1">都</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">dū</span></span></div><div class='meaning'><ul><li>for the most part</li><li> on the whole</li><li> metropolitan</li></ul></div>
大纲	大綱	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">gāng</span></span>	<span class="zhuyin">ㄉㄚˋ ㄍㄤ</span>	[sound:cmn-大纲.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone1">纲</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">gāng</span></span></div><div class='meaning'><ul><li>synopsis</li><li> outline</li><li> program</li><li> leading principles</li></ul></div>
大伙儿	大伙兒	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t3">huǒ</span><span class="t0">r</span></span>	<span class="zhuyin">ㄉㄚˋ ㄏㄨㄛˇ ㄦ˙</span>	[sound:cmn-大伙儿.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone3">伙</span><span class="char-tone0">儿</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t3">huǒ</span><span class="t0">r</span></span></div><div class='meaning'><ul><li>erhua variant of 大伙[da4 huo3]</li></ul></div>
大奖赛	大奬賽	<span class="pinYinWrapper"><span class="t4">dà</span><span class="t3">jiǎng</span><span class="t4">sài</span></span>	<span class="zhuyin">ㄉㄚˋ ㄐㄧㄤˇ ㄙㄞˋ</span>	[sound:cmn-大奖赛.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone3">奖</span><span class="char-tone4">赛</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span><span class="t3">jiǎng</span><span class="t4">sài</span></span></div><div class='meaning'><ul><li>Grand prize</li></ul></div>
大脑	大腦	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t3">nǎo</span></span>	<span class="zhuyin">ㄉㄚˋ ㄋㄠˇ</span>	[sound:cmn-大脑.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone3">脑</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t3">nǎo</span></span></div><div class='meaning'><ul><li>brain</li><li> cerebrum</li></ul></div>
大事	大事	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t4">shì</span></span>	<span class="zhuyin">ㄉㄚˋ ㄕˋ</span>	[sound:cmn-大事.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone4">事</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t4">shì</span></span></div><div class='meaning'><ul><li>major event</li><li> major political event (war or change of regime)</li><li> major social event (wedding or funeral)</li><li> (do sth) in a big way</li><li> CL:件[jian4],樁|桩[zhuang1]</li></ul></div>
大厅	大廳	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">tīng</span></span>	<span class="zhuyin">ㄉㄚˋ ㄊㄧㄥ</span>	[sound:cmn-大厅.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone1">厅</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t1">tīng</span></span></div><div class='meaning'><ul><li>hall</li><li> lounge</li></ul></div>
大象	大象	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t4">xiàng</span></span>	<span class="zhuyin">ㄉㄚˋ ㄒㄧㄤˋ</span>	[sound:cmn-大象.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone4">象</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t4">xiàng</span></span></div><div class='meaning'><ul><li>elephant</li><li> CL:隻|只[zhi1]</li></ul></div>
大熊猫	大熊貓	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t2">xióng</span> <span class="t1">māo</span></span>	<span class="zhuyin">ㄉㄚˋ ㄒㄩㄥˊ ㄇㄠ</span>	[sound:cmn-大熊猫.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone2">熊</span><span class="char-tone1">猫</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t2">xióng</span> <span class="t1">māo</span></span></div><div class='meaning'><ul><li>giant panda (Ailuropoda melanoleuca)</li></ul></div>
大于	大於	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t2">yú</span></span>	<span class="zhuyin">ㄉㄚˋ ㄩˊ</span>	[sound:cmn-大于.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone2">于</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t2">yú</span></span></div><div class='meaning'><ul><li>greater than</li><li> bigger than</li><li> more than, ></li></ul></div>
大致	大致	<span class="pinYinWrapper"><span class="t4">dà</span> <span class="t4">zhì</span></span>	<span class="zhuyin">ㄉㄚˋ ㄓˋ</span>	[sound:cmn-大致.mp3]	<div class="char"><span class="char-tone4">大</span><span class="char-tone4">致</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dà</span> <span class="t4">zhì</span></span></div><div class='meaning'><ul><li>more or less</li><li> roughly</li><li> approximately</li></ul></div>
呆	呆	<span class="pinYinWrapper"><span class="t1">dāi</span></span>	<span class="zhuyin">ㄉㄞ</span>	[sound:cmn-呆.mp3]	<div class="char"><span class="char-tone1">呆</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dāi</span></span></div><div class='meaning'><ul><li>foolish</li><li> stupid</li><li> expressionless</li><li> blank</li><li> to stay</li></ul></div>
待	待	<span class="pinYinWrapper"><span class="t1">dāi</span></span>, <span class="pinYinWrapper"><span class="t4">dài</span></span>	<span class="zhuyin">ㄉㄞ</span><span class="zhuyin"> ㄉㄞˋ</span>	[sound:cmn-待.mp3]	<div class="char"><span class="char-tone1">待</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dāi</span></span></div><div class='meaning'><ul><li>to stay</li></ul></div><div class="char"><span class="char-tone4">待</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t4">dài</span></span></div><div class='meaning'><ul><li>to wait</li><li> to treat</li><li> to deal with</li><li> to need</li><li> going to (do sth)</li><li> about to</li><li> intending to</li></ul></div>
代价	代價	<span class="pinYinWrapper"><span class="t4">dài</span> <span class="t4">jià</span></span>	<span class="zhuyin">ㄉㄞˋ ㄐㄧㄚˋ</span>	[sound:cmn-代价.mp3]	<div class="char"><span class="char-tone4">代</span><span class="char-tone4">价</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dài</span> <span class="t4">jià</span></span></div><div class='meaning'><ul><li>price</li><li> cost</li><li> consideration (in share dealing)</li></ul></div>
代理	代理	<span class="pinYinWrapper"><span class="t4">dài</span> <span class="t3">lǐ</span></span>	<span class="zhuyin">ㄉㄞˋ ㄌㄧˇ</span>	[sound:cmn-代理.mp3]	<div class="char"><span class="char-tone4">代</span><span class="char-tone3">理</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dài</span> <span class="t3">lǐ</span></span></div><div class='meaning'><ul><li>to act on behalf of sb in a responsible position</li><li> to act as an agent or proxy</li><li> surrogate</li></ul></div>
带有	帶有	<span class="pinYinWrapper"><span class="t4">dài</span> <span class="t3">yǒu</span></span>	<span class="zhuyin">ㄉㄞˋ ㄧㄡˇ</span>	[sound:cmn-带有.mp3]	<div class="char"><span class="char-tone4">带</span><span class="char-tone3">有</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dài</span> <span class="t3">yǒu</span></span></div><div class='meaning'><ul><li>to have</li><li> to involve</li></ul></div>
贷款	貸款	<span class="pinYinWrapper"><span class="t4">dài</span> <span class="t3">kuǎn</span></span>	<span class="zhuyin">ㄉㄞˋ ㄎㄨㄢˇ</span>	[sound:cmn-贷款.mp3]	<div class="char"><span class="char-tone4">贷</span><span class="char-tone3">款</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dài</span> <span class="t3">kuǎn</span></span></div><div class='meaning'><ul><li>a loan</li><li> CL:筆|笔[bi3]</li><li> to provide a loan (e.g. bank)</li><li> to raise a loan (from e.g. a bank)</li></ul></div>
单一	單一	<span class="pinYinWrapper"><span class="t1">dān</span> <span class="t1">yī</span></span>	<span class="zhuyin">ㄉㄢ ㄧ</span>	[sound:cmn-单一.mp3]	<div class="char"><span class="char-tone1">单</span><span class="char-tone1">一</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dān</span> <span class="t1">yī</span></span></div><div class='meaning'><ul><li>single</li><li> only</li><li> sole</li></ul></div>
胆	膽	<span class="pinYinWrapper"><span class="t3">dǎn</span></span>	<span class="zhuyin">ㄉㄢˇ</span>	[sound:cmn-胆.mp3]	<div class="char"><span class="char-tone3">胆</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">dǎn</span></span></div><div class='meaning'><ul><li>gall bladder</li><li> courage</li><li> guts</li><li> gall</li><li> inner container (e.g. bladder of a football, inner container of a thermos)</li></ul></div>
胆小	膽小	<span class="pinYinWrapper"><span class="t3">dǎn</span> <span class="t3">xiǎo</span></span>	<span class="zhuyin">ㄉㄢˇ ㄒㄧㄠˇ</span>	[sound:cmn-胆小.mp3]	<div class="char"><span class="char-tone3">胆</span><span class="char-tone3">小</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">dǎn</span> <span class="t3">xiǎo</span></span></div><div class='meaning'><ul><li>cowardice</li><li> timid</li></ul></div>
蛋糕	蛋糕	<span class="pinYinWrapper"><span class="t4">dàn</span> <span class="t1">gāo</span></span>	<span class="zhuyin">ㄉㄢˋ ㄍㄠ</span>	[sound:cmn-蛋糕.mp3]	<div class="char"><span class="char-tone4">蛋</span><span class="char-tone1">糕</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">dàn</span> <span class="t1">gāo</span></span></div><div class='meaning'><ul><li>cake</li><li> CL:塊|块[kuai4],個|个[ge4]</li></ul></div>
当场	當場	<span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t3">chǎng</span></span>	<span class="zhuyin">ㄉㄤ ㄔㄤˇ</span>	[sound:cmn-当场.mp3]	<div class="char"><span class="char-tone1">当</span><span class="char-tone3">场</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t3">chǎng</span></span></div><div class='meaning'><ul><li>at the scene</li><li> on the spot</li></ul></div>
当代	當代	<span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t4">dài</span></span>	<span class="zhuyin">ㄉㄤ ㄉㄞˋ</span>	[sound:cmn-当代.mp3]	<div class="char"><span class="char-tone1">当</span><span class="char-tone4">代</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t4">dài</span></span></div><div class='meaning'><ul><li>the present age</li><li> the contemporary era</li></ul></div>
当年	當年	<span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t2">nián</span></span>, <span class="pinYinWrapper"><span class="t4">dàng</span> <span class="t2">nián</span></span>	<span class="zhuyin">ㄉㄤ ㄋㄧㄢˊ</span><span class="zhuyin"> ㄉㄤˋ ㄋㄧㄢˊ</span>	[sound:cmn-当年.mp3]	<div class="char"><span class="char-tone1">当</span><span class="char-tone2">年</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t2">nián</span></span></div><div class='meaning'><ul><li>in those days</li><li> then</li><li> in those years</li><li> during that time</li></ul></div><div class="char"><span class="char-tone4">当</span><span class="char-tone2">年</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t4">dàng</span> <span class="t2">nián</span></span></div><div class='meaning'><ul><li>that very same year</li></ul></div>
当前	當前	<span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t2">qián</span></span>	<span class="zhuyin">ㄉㄤ ㄑㄧㄢˊ</span>	[sound:cmn-当前.mp3]	<div class="char"><span class="char-tone1">当</span><span class="char-tone2">前</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t2">qián</span></span></div><div class='meaning'><ul><li>current</li><li> today's</li><li> modern</li><li> present</li><li> to be facing (us)</li></ul></div>
当选	當選	<span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t3">xuǎn</span></span>	<span class="zhuyin">ㄉㄤ ㄒㄩㄢˇ</span>	[sound:cmn-当选.mp3]	<div class="char"><span class="char-tone1">当</span><span class="char-tone3">选</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">dāng</span> <span class="t3">xuǎn</span></span></div><div class='meaning'><ul><li>to be elected</li></ul></div>
挡	攩	<span class="pinYinWrapper"><span class="t3">dǎng</span></span>, <span class="pinYinWrapper"><span class="t4">dàng</span></span>	<span class="zhuyin">ㄉㄤˇ</span><span class="zhuyin"> ㄉㄤˋ</span>	[sound:cmn-挡.mp3]	<div class="char"><span class="char-tone3">挡</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">dǎng</span></span></div><div class='meaning'><ul><li>to resist</li><li> to obstruct</li><li> to hinder</li><li> to keep off</li><li> to block (a blow)</li><li> to get in the way of</li><li> cover</li><li> gear (e.g. in a car's transmission)</li><li> variant of 擋|挡[dang3]</li></ul></div><div class="char"><span class="char-tone4">挡</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t4">dàng</span></span></div><div class='meaning'><ul><li>to arrange</li><li> to put in order</li></ul></div>
